index,time,session_id,temperature,humidity,pressure,light,latitude,longitude,altitude,speed,satellites,epoch_time,accX,accY,accZ,gyroX,gyroY,gyroZ,RSSI,SNR
1533,1542188,1712742413,8.807940483093262,38.04899215698242,94.07283020019531,176.1290283203125,69.23998260498047,16.045021057128906,38.0,22.19992446899414,12,1712743950,-0.47216796875,-0.341064453125,0.410888671875,249.99237060546875,-250.0,-250.0,0,0.0
1534,1543185,1712742413,8.826717376708984,38.0114860534668,94.168212890625,170.96774291992188,69.24002075195312,16.044954299926758,50.400001525878906,25.226093292236328,12,1712743951,-0.395751953125,-0.531982421875,0.721435546875,249.07684326171875,-250.0,-250.0,0,0.0
1535,1544157,1712742413,8.826717376708984,38.09775161743164,94.2576675415039,165.16128540039062,69.2400894165039,16.044919967651367,63.400001525878906,26.772512435913086,11,1712743952,0.58740234375,-1.590576171875,0.971923828125,-250.0,-49.55291748046875,-49.55291748046875,0,0.0
1536,1545163,1712742413,8.65772533416748,38.247779846191406,94.3559341430664,160.0,69.2401351928711,16.044832229614258,73.69999694824219,28.574508666992188,11,1712743953,0.459716796875,-1.18701171875,0.344482421875,-250.0,-250.0,-250.0,0,0.0
1537,1546134,1712742413,8.65772533416748,38.30778884887695,94.4454116821289,167.09677124023438,69.24020385742188,16.044797897338867,89.5,30.383913040161133,12,1712743954,-0.326416015625,-0.256591796875,1.03076171875,146.1639404296875,-250.0,-250.0,0,0.0
1538,1547133,1712742413,8.601395606994629,38.38280487060547,94.5438232421875,170.3225860595703,69.24027252197266,16.044801712036133,99.69999694824219,30.658010482788086,12,1712743955,-0.812255859375,-0.00830078125,0.85009765625,249.99237060546875,-250.0,-250.0,0,0.0
1539,1548118,1712742413,8.620172500610352,38.57033920288086,94.6526107788086,177.4193572998047,69.24034881591797,16.044801712036133,112.80000305175781,30.267236709594727,12,1712743956,-0.384765625,-1.5849609375,1.056884765625,-163.848876953125,-250.0,-250.0,0,0.0
1540,1549115,1712742413,8.432403564453125,38.675357818603516,94.7404556274414,161.93548583984375,69.24043273925781,16.044780731201172,119.0,30.743200302124023,12,1712743957,-0.844482421875,0.70263671875,1.678466796875,-250.0,-250.0,-250.0,0,0.0
1541,1550101,1712742413,8.28218936920166,38.81788635253906,94.83027648925781,131.61289978027344,69.240478515625,16.044763565063477,132.5,27.1021671295166,12,1712743958,-2.746337890625,-0.526611328125,0.383544921875,177.032470703125,-238.189697265625,-238.189697265625,0,0.0
1542,1551097,1712742413,8.244635581970215,38.99791717529297,94.95927429199219,161.93548583984375,69.24053192138672,16.044775009155273,146.5,23.703746795654297,12,1712743959,0.544677734375,-0.55908203125,0.814208984375,-250.0,-250.0,-250.0,0,0.0
1543,1552074,1712742413,8.225858688354492,39.07292938232422,95.06278991699219,156.77420043945312,69.24058532714844,16.0447940826416,165.0,24.218603134155273,12,1712743960,-1.21484375,-2.038330078125,-3.537841796875,249.99237060546875,-248.22235107421875,-248.22235107421875,0,0.0
1544,1553075,1712742413,8.338520050048828,39.20795440673828,95.1521224975586,130.3225860595703,69.24064636230469,16.04473304748535,176.39999389648438,29.641258239746094,12,1712743961,-0.14453125,-0.538330078125,1.01611328125,-155.90667724609375,249.99237060546875,249.99237060546875,0,0.0
1545,1554053,1712742413,8.300966262817383,39.32047653198242,95.2726821899414,181.93548583984375,69.24071502685547,16.044645309448242,185.0,31.32472801208496,12,1712743962,0.094970703125,0.217041015625,1.13232421875,-250.0,-202.17132568359375,-202.17132568359375,0,0.0
1546,1555057,1712742413,8.188304901123047,39.46675491333008,95.3663558959961,150.96774291992188,69.24077606201172,16.044584274291992,190.60000610351562,28.285594940185547,12,1712743963,-0.743408203125,-0.27880859375,1.226318359375,-250.0,-250.0,-250.0,0,0.0
1547,1556031,1712742413,8.188304901123047,39.575523376464844,95.4695053100586,179.35482788085938,69.24082946777344,16.044464111328125,195.0,28.655994415283203,12,1712743964,-0.471923828125,-0.3515625,0.5966796875,249.99237060546875,-250.0,-250.0,0,0.0
1548,1557030,1712742413,8.169528007507324,39.684295654296875,95.57258605957031,160.0,69.24087524414062,16.04437255859375,198.0,24.092668533325195,12,1712743965,-1.603271484375,0.345458984375,1.1044921875,249.99237060546875,-250.0,-250.0,0,0.0
1549,1558005,1712742413,8.056867599487305,39.751808166503906,95.665283203125,156.77420043945312,69.24092102050781,16.044292449951172,200.6999969482422,21.38504409790039,12,1712743966,-0.2998046875,-0.050048828125,1.183837890625,-230.95703125,-144.02008056640625,-144.02008056640625,0,0.0
1550,1558996,1712742413,8.056867599487305,39.81181716918945,95.7606430053711,171.61289978027344,69.24095153808594,16.044221878051758,202.6999969482422,17.603260040283203,12,1712743967,-0.594970703125,0.65087890625,-0.492431640625,164.98565673828125,249.99237060546875,249.99237060546875,0,0.0
1551,1559983,1712742413,8.000536918640137,40.03310775756836,95.87141418457031,150.3225860595703,69.240966796875,16.04413604736328,203.0,16.266115188598633,12,1712743968,0.0361328125,0.289306640625,-1.209228515625,-250.0,-82.8399658203125,-82.8399658203125,0,0.0
1552,1560985,1712742413,8.01931381225586,40.22064208984375,95.955810546875,160.0,69.2409896850586,16.044034957885742,202.5,15.447531700134277,12,1712743969,-0.23291015625,-0.581787109375,1.274658203125,132.01141357421875,-133.23211669921875,-133.23211669921875,0,0.0
